"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"532FTVUY","journalArticle","2018","Lee, Margaret; Pitesa, Marko; Link to external site, this link will open in a new tab; Pillutla, Madan M.; Thau, Stefan","Perceived entitlement causes discrimination against attractive job candidates in the domain of relatively less desirable jobs","Journal of Personality and Social Psychology","","0022-3514","10.1037/pspi0000114","https://www.proquest.com/docview/1955059375/abstract/83DE13D5EB5342CAPQ/5","People generally hold positive stereotypes of physically attractive people and because of those stereotypes often treat them more favorably. However, we propose that some beliefs about attractive people, specifically, the perception that attractive individuals have a greater sense of entitlement than less attractive individuals, can result in negative treatment of attractive people. We examine this in the context of job selection and propose that for relatively less desirable jobs, attractive candidates will be discriminated against. We argue that the ascribed sense of entitlement to good outcomes leads to perceptions that attractive individuals are more likely to be dissatisfied working in relatively less desirable jobs. When selecting candidates for relatively less desirable jobs, decision makers try to ascertain whether a candidate would be satisfied in those jobs, and the stereotype of attractive individuals feeling entitled to good outcomes makes decision makers judge attractive candidates as more likely to be dissatisfied in relatively less (but not more) desirable jobs. Consequently, attractive candidates are discriminated against in the selection for relatively less desirable jobs. Four experiments found support for this theory. Our results suggest that different discriminatory processes operate when decision makers select among candidates for relatively less desirable jobs and that attractive people might be systematically discriminated against in a segment of the workforce. (PsycINFO Database Record (c) 2018 APA, all rights reserved) (Source: journal abstract)","2018-03","2024-01-02 19:02:47","2024-01-02 19:02:47","2024-01-02 19:02:47","422-442","","3","114","","","","","","","","","","English","© 2017, American Psychological Association","","","","ProQuest","","Num Pages: 422-442 Place: Washington, US Publisher: American Psychological Association (US)","","/Users/SchoolAccount/Zotero/storage/Y472E27G/Lee et al. - 2018 - Perceived entitlement causes discrimination against attractive job candidates in the domain of relat.pdf","","","Test Construction; Discrimination (major); Entitlement (Psychological) (major); Job Characteristics; Personnel Selection (major); Physical Attractiveness (major); Stereotyped Attitudes (major)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X6IHYEDL","journalArticle","2018","Hounkpatin, Hilda Osafo; Boyce, Christopher J.; Dunn, Graham; Wood, Alex M.","Modeling bivariate change in individual differences: Prospective associations between personality and life satisfaction","Journal of Personality and Social Psychology","","0022-3514","10.1037/pspp0000161","https://www.proquest.com/docview/1940533262/abstract/2B62BC7D062D4315PQ/11","A number of structural equation models have been developed to examine change in 1 variable or the longitudinal association between 2 variables. The most common of these are the latent growth model, the autoregressive cross-lagged model, the autoregressive latent trajectory model, and the latent change score model. The authors first overview each of these models through evaluating their different assumptions surrounding the nature of change and how these assumptions may result in different data interpretations. They then, to elucidate these issues in an empirical example, examine the longitudinal association between personality traits and life satisfaction. In a representative Dutch sample (N = 8,320), with participants providing data on both personality and life satisfaction measures every 2 years over an 8-year period, the authors reproduce findings from previous research. However, some of the structural equation models overviewed have not previously been applied to the personality-life satisfaction relation. The extended empirical examination suggests intraindividual changes in life satisfaction predict subsequent intraindividual changes in personality traits. The availability of data sets with 3 or more assessment waves allows the application of more advanced structural equation models such as the autoregressive latent trajectory or the extended latent change score model, which accounts for the complex dynamic nature of change processes and allows stronger inferences on the nature of the association between variables. However, the choice of model should be determined by theories of change processes in the variables being studied. (PsycINFO Database Record (c) 2018 APA, all rights reserved) (Source: journal abstract)","2018-12","2024-01-25 01:12:03","2024-01-25 01:12:03","2024-01-25 01:12:03","e12-e29","","6","115","","","Modeling bivariate change in individual differences","","","","","","","English","© 2017, The Author(s)","","","","ProQuest","","Num Pages: e12-e29 Place: Washington, US Publisher: American Psychological Association (US)","","/Users/SchoolAccount/Zotero/storage/QRYMES7S/Hounkpatin et al. - 2018 - Modeling bivariate change in individual differences Prospective associations between personality an.pdf","","","Personality Traits (major); Personality (major); Individual Differences (major); Life Satisfaction (major); Structural Equation Modeling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A4578ZM9","journalArticle","2018","Mueller, Swantje; Link to external site, this link will open in a new tab; Wagner, Jenny; Smith, Jacqui; Voelkle, Manuel C.; Gerstorf, Denis","The interplay of personality and functional health in old and very old age: Dynamic within-person interrelations across up to 13 years","Journal of Personality and Social Psychology","","0022-3514","10.1037/pspp0000173","https://www.proquest.com/docview/1970297675/abstract/2B62BC7D062D4315PQ/10","Conceptual and empirical work has long suggested that personality and health are closely intertwined later in life. Little is known, however, about the nature and direction of time-ordered associations between the 2 domains within-persons. We applied continuous time auto- and cross-effects models to up to 6 waves of 13-year longitudinal data from the Berlin Aging Study (N = 516, M = 84.92, SD = 8.66, age range 70 to 103) and examined time-ordered relations between personality traits (i.e., extraversion and neuroticism) and performance-based indicators of functional health (i.e., physical and sensory functioning) in late life. Consistent with proposals to distinguish the young-old (age 70 to 84) from the oldest-old (aged 85+) in later life, results suggest that predictive effects of neuroticism on functional health are stronger in younger as compared with older individuals. In contrast, health decrements precede and predict change in neuroticism in the oldest-old more strongly as compared with the young-old. In addition, we found that decreases in extraversion predict subsequent decreases in functional health and vice versa, with effects being equally pronounced among younger and older participants. Furthermore, by employing continuous time models we could demonstrate that the magnitude of these effects varies depending upon the time interval under consideration. These findings suggest that personality and functional health are closely intertwined in old and very old age, and that the nature of time-ordered associations differs between traits and age period. We discuss conceptual and practical implications. (PsycInfo Database Record (c) 2022 APA, all rights reserved) (Source: journal abstract)","2018-12","2024-01-25 01:11:46","2024-01-25 01:11:46","2024-01-25 01:11:46","1127-1147","","6","115","","","The interplay of personality and functional health in old and very old age","","","","","","","English","© 2017, American Psychological Association","","","","ProQuest","","Num Pages: 1127-1147 Place: Washington, US Publisher: American Psychological Association (US)","","/Users/SchoolAccount/Zotero/storage/BPPNMLJI/Mueller et al. - 2018 - The interplay of personality and functional health in old and very old age Dynamic within-person in.pdf","","","Personality Traits (major); Test Construction; Age Differences; Aging (major); Extraversion; Health (major); Motor Processes; Neuroticism; Older Adulthood; Personality Development (major); Physical Strength; Vision (major)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GYNQ7QB8","journalArticle","2018","Brienza, Justin P.; Link to external site, this link will open in a new tab; Kung, Franki Y. H.; Link to external site, this link will open in a new tab; Santos, Henri C.; Bobocel, D. Ramona; Grossmann, Igor","Wisdom, bias, and balance: Toward a process-sensitive measurement of wisdom-related cognition","Journal of Personality and Social Psychology","","0022-3514","10.1037/pspp0000171","https://www.proquest.com/docview/1941364139/abstract/2B62BC7D062D4315PQ/9","[Correction Notice: An Erratum for this article was reported in Vol 115(6) of Journal of Personality and Social Psychology (see record 2018-63189-002). In the article, the original supplemental material has been revised to include a clarifying note to the Tests of model fit over larger sample (Samples C–G) section and post-peer review analyses added to the Post-peer review Factor Analytic Tests section. All versions of this article have been corrected.] Philosophers and behavioral scientists refer to wisdom as unbiased reasoning that guides one toward a balance of interests and promotes a good life. However, major instruments developed to test wisdom appear biased, and it is unclear whether they capture balance-related tendencies. We examined whether shifting from global, de-contextualized reports to state-level reports about concrete situations provides a less biased method to assess wise reasoning (e.g., intellectual humility, recognition of uncertainty and change, consideration of the broader context at hand and perspectives of others, integration of these perspectives or compromise), which may be aligned with the notion of balancing interests. Results of a large-scale psychometric investigation (N = 4,463) revealed that the novel Situated WIse Reasoning Scale (SWIS) is reliable and appears independent of psychological biases (attribution bias, bias blind spot, self-deception, and impression management), whereas global wisdom reports are subject to such biases. Moreover, SWIS scores were positively related to indices of living well (e.g., adaptive emotion regulation, mindfulness), and balancing of cooperative and self-protective interests, goals (influence-vs.-adjustment), and causal inferences about conflict (attribution to the self-vs.-other party). In contrast, global wisdom reports were unrelated or negatively related to balance-related measures. Notably, people showed modest within-person consistency in wise reasoning across situations or over time, suggesting that a single-shot measurement may be insufficient for whole understanding of trait-level wisdom. We discuss theoretical and practical implications for research on wisdom, judgment and decision making, well-being, and prosociality. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)","2018-12","2024-01-25 01:11:34","2024-01-25 01:11:34","2024-01-25 01:11:34","1093-1126","","6","115","","","Wisdom, bias, and balance","","","","","","","English","© 2017, American Psychological Association","","","","ProQuest","","Num Pages: 1093-1126 Place: Washington, US Publisher: American Psychological Association (US)","","/Users/SchoolAccount/Zotero/storage/BXY6VS5X/Brienza et al. - 2018 - Wisdom, bias, and balance Toward a process-sensitive measurement of wisdom-related cognition.pdf","","","Goals; Conflict; Test Validity; Test Construction; Factor Structure; Measurement (major); Attribution (major); Conflict Resolution; Deception; Impression Management; Prosocial Behavior; Reasoning (major); Test Bias (major); Test Reliability; Wisdom (major)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"36S6RQWH","journalArticle","2018","Ford, Brett Q.; Link to external site, this link will open in a new tab; Lam, Phoebe; John, Oliver P.; Mauss, Iris B.","The psychological health benefits of accepting negative emotions and thoughts: Laboratory, diary, and longitudinal evidence","Journal of Personality and Social Psychology","","0022-3514","10.1037/pspp0000157","https://www.proquest.com/docview/1919499562/abstract/2B62BC7D062D4315PQ/8","Individuals differ in the degree to which they tend to habitually accept their emotions and thoughts without judging them—a process here referred to as habitual acceptance. Acceptance has been linked with greater psychological health, which we propose may be due to the role acceptance plays in negative emotional responses to stressors: acceptance helps keep individuals from reacting to—and thus exacerbating—their negative mental experiences. Over time, experiencing lower negative emotion should promote psychological health. To test these hypotheses, Study 1 (N = 1,003) verified that habitually accepting mental experiences broadly predicted psychological health (psychological well-being, life satisfaction, and depressive and anxiety symptoms), even when controlling for potentially related constructs (reappraisal, rumination, and other mindfulness facets including observing, describing, acting with awareness, and nonreactivity). Next, in a laboratory study (Study 2, N = 156), habitual acceptance predicted lower negative (but not positive) emotional responses to a standardized stressor. Finally, in a longitudinal design (Study 3, N = 222), acceptance predicted lower negative (but not positive) emotion experienced during daily stressors that, in turn, accounted for the link between acceptance and psychological health 6 months later. This link between acceptance and psychological health was unique to accepting mental experiences and was not observed for accepting situations. Additionally, we ruled out potential confounding effects of gender, ethnicity, socioeconomic status, and life stress severity. Overall, these results suggest that individuals who accept rather than judge their mental experiences may attain better psychological health, in part because acceptance helps them experience less negative emotion in response to stressors. (PsycINFO Database Record (c) 2018 APA, all rights reserved) (Source: journal abstract)","2018-12","2024-01-25 01:11:22","2024-01-25 01:11:22","2024-01-25 01:11:18","1075-1092","","6","115","","","The psychological health benefits of accepting negative emotions and thoughts","","","","","","","English","© 2017, American Psychological Association","","","","ProQuest","","Num Pages: 1075-1092 Place: Washington, US Publisher: American Psychological Association (US)","","/Users/SchoolAccount/Zotero/storage/46QPW9ET/Ford et al. - 2018 - The psychological health benefits of accepting negative emotions and thoughts Laboratory, diary, an.pdf","","","Stress Reactions (major); Test Construction; Emotions; Emotional Responses (major); Negative Emotions (major); Habits (major); Mental Health (major); Stress","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IFS6RCGA","journalArticle","2018","Kardas, Michael; Shaw, Alex; Caruso, Eugene M.","How to give away your cake and eat it too: Relinquishing control prompts reciprocal generosity","Journal of Personality and Social Psychology","","0022-3514","10.1037/pspi0000144","https://www.proquest.com/docview/2088363029/abstract/2B62BC7D062D4315PQ/7","Many resource allocations confer two rewards, but these rewards typically work in opposition to one another: Reputational rewards come to those who give and material rewards to those who receive. Eight studies reveal that abdicating a resource allocation decision—that is, giving away one’s right to choose to someone else—may allow these two rewards to work in tandem. We found that people frequently abdicated to others, and abdication often prompted others to reciprocate by giving away the better of two items. This occurred in part because people perceived abdication to be generous; in fact, individuals who abdicated seemed nearly as generous as individuals who gave away the better item to begin with. Paradoxically, abdicating confers both the reputational benefits of giving and (often) the material benefits of getting. This finding has implications for everyday resource sharing behavior and as well as for theories of fairness and reciprocity. (PsycINFO Database Record (c) 2018 APA, all rights reserved) (Source: journal abstract)","2018-12","2024-01-25 01:10:58","2024-01-25 01:10:58","2024-01-25 01:10:58","1054-1074","","6","115","","","How to give away your cake and eat it too","","","","","","","English","© 2018, American Psychological Association","","","","ProQuest","","Num Pages: 1054-1074 Place: Washington, US Publisher: American Psychological Association (US)","","/Users/SchoolAccount/Zotero/storage/DB52G3SD/Kardas et al. - 2018 - How to give away your cake and eat it too Relinquishing control prompts reciprocal generosity.pdf","","","Decision Making; Prosocial Behavior; Charitable Behavior (major); Decision Theory (major); Fairness (major); Reciprocity (major); Rewards (major)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D3JUZTG3","journalArticle","2018","Ryon, Holly S.; Gleason, Marci E. J.","Reciprocal support and daily perceived control: Developing a better understanding of daily support transactions across a major life transition","Journal of Personality and Social Psychology","","0022-3514","10.1037/pspi0000141","https://www.proquest.com/docview/2068603818/abstract/2B62BC7D062D4315PQ/6","A paradox of social support has been well documented: believing that support is available and perceiving high levels of it has well-established mental health benefits, but the actual receipt of support is often found to be ineffective and even detrimental (see Gleason & Iida, 2015). Researchers have suggested that support receipt may be associated with negative mood because it is linked with a lack of self-efficacy or perceived control (Bolger & Amarel, 2007). Research on daily support transactions found that reciprocal emotional support exchanges counteracted the negative effects associated with support receipt, but there was significant variation between individuals in their reactions to support exchanges suggesting that a potential moderating variable of the support pattern exists. Using a daily diary study of 78 couples approaching a shared stressor, the transition to parenthood, associations between control, self- and partner-reported support, and mood were investigated. Couples were asked to complete three weeks of daily diaries at three different time points. Previous support pattern effects on mood were replicated for partners, but whereas reciprocity was beneficial for mothers, support receipt alone was not negative. Perceived control was found to be a moderator of this process such that the greater an individual’s sense of perceived control, the more one is buffered from any negative effects of support transactions. Exploratory analyses also suggest that overall patterns of supportive reciprocity influence marital satisfaction across the transition to parenthood. (PsycINFO Database Record (c) 2018 APA, all rights reserved) (Source: journal abstract)","2018-12","2024-01-25 01:10:47","2024-01-25 01:10:47","2024-01-25 01:10:47","1034-1053","","6","115","","","Reciprocal support and daily perceived control","","","","","","","English","© 2018, American Psychological Association","","","","ProQuest","","Num Pages: 1034-1053 Place: Washington, US Publisher: American Psychological Association (US)","","/Users/SchoolAccount/Zotero/storage/95ND7UGE/Ryon and Gleason - 2018 - Reciprocal support and daily perceived control Developing a better understanding of daily support t.pdf","","","Test Construction; Couples (major); Emotional States (major); Life Changes; Pregnancy (major); Social Support (major); Stress (major)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J9SF5ND5","journalArticle","2018","Ryon, Holly S.; Gleason, Marci E. J.","Reciprocal support and daily perceived control: Developing a better understanding of daily support transactions across a major life transition","Journal of Personality and Social Psychology","","0022-3514","10.1037/pspi0000141","https://www.proquest.com/docview/2068603818/abstract/2B62BC7D062D4315PQ/6","A paradox of social support has been well documented: believing that support is available and perceiving high levels of it has well-established mental health benefits, but the actual receipt of support is often found to be ineffective and even detrimental (see Gleason & Iida, 2015). Researchers have suggested that support receipt may be associated with negative mood because it is linked with a lack of self-efficacy or perceived control (Bolger & Amarel, 2007). Research on daily support transactions found that reciprocal emotional support exchanges counteracted the negative effects associated with support receipt, but there was significant variation between individuals in their reactions to support exchanges suggesting that a potential moderating variable of the support pattern exists. Using a daily diary study of 78 couples approaching a shared stressor, the transition to parenthood, associations between control, self- and partner-reported support, and mood were investigated. Couples were asked to complete three weeks of daily diaries at three different time points. Previous support pattern effects on mood were replicated for partners, but whereas reciprocity was beneficial for mothers, support receipt alone was not negative. Perceived control was found to be a moderator of this process such that the greater an individual’s sense of perceived control, the more one is buffered from any negative effects of support transactions. Exploratory analyses also suggest that overall patterns of supportive reciprocity influence marital satisfaction across the transition to parenthood. (PsycINFO Database Record (c) 2018 APA, all rights reserved) (Source: journal abstract)","2018-12","2024-01-25 01:10:39","2024-01-25 01:10:39","2024-01-25 01:10:24","1034-1053","","6","115","","","Reciprocal support and daily perceived control","","","","","","","English","© 2018, American Psychological Association","","","","ProQuest","","Num Pages: 1034-1053 Place: Washington, US Publisher: American Psychological Association (US)","","/Users/SchoolAccount/Zotero/storage/9TN4W2ZG/Ryon and Gleason - 2018 - Reciprocal support and daily perceived control Developing a better understanding of daily support t.pdf","","","Test Construction; Couples (major); Emotional States (major); Life Changes; Pregnancy (major); Social Support (major); Stress (major)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YMSLP4ZX","journalArticle","2018","Carswell, Kathleen L.; Finkel, Eli J.","Can you get the magic back? The moderating effect of passion decay beliefs on relationship commitment","Journal of Personality and Social Psychology","","0022-3514","10.1037/pspi0000147","https://www.proquest.com/docview/2110966692/abstract/2B62BC7D062D4315PQ/5","The present research introduces the construct of a decay theory of passion—a lay belief that romantic passion decline is irreversible—and investigates how this construct interacts with existing levels of passion for one’s romantic partner to predict lower relationship commitment and greater pursuit of romantic alternatives. Across three studies employing experimental and nonexperimental procedures—and a set of meta-analytic syntheses including additional studies—results generally supported the hypotheses that, although low passion is linked to lower commitment and greater pursuit of romantic alternatives, such effects are stronger when adherence to decay beliefs is high rather than low. These effects tended to be independent of effects of destiny and growth theories (Knee, 1998), a related set of lay theories in the domain of relationships. Mediated moderation analyses revealed that the moderating effect of decay theories on relationship commitment mediates the moderating effect of decay theories on the link between low passion and the pursuit of romantic alternatives. Discussion addresses the possibility that changing one’s beliefs surrounding the nature of romantic passion may be an important, but previously overlooked, means for preventing one from prematurely abandoning an otherwise satisfying relationship. (PsycINFO Database Record (c) 2019 APA, all rights reserved) (Source: journal abstract)","2018-12","2024-01-25 01:10:15","2024-01-25 01:10:15","2024-01-25 01:10:14","1002-1033","","6","115","","","Can you get the magic back?","","","","","","","English","© 2018, American Psychological Association","","","","ProQuest","","Num Pages: 1002-1033 Place: Washington, US Publisher: American Psychological Association (US)","","/Users/SchoolAccount/Zotero/storage/ST9JPTR2/Carswell and Finkel - 2018 - Can you get the magic back The moderating effect of passion decay beliefs on relationship commitmen.pdf","","","Romance; Test Construction; Interpersonal Relationships (major); Relationship Satisfaction; Theories (major); Commitment (major); Passion (major); Relationship Quality (major)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5MINYT55","journalArticle","2018","Kim, Jae Yun; Link to external site, this link will open in a new tab; Fitzsimons, Gráinne M.; Kay, Aaron C.","Lean in messages increase attributions of women’s responsibility for gender inequality","Journal of Personality and Social Psychology","","0022-3514","10.1037/pspa0000129","https://www.proquest.com/docview/2157121039/abstract/2B62BC7D062D4315PQ/4","Although women’s underrepresentation in senior-level positions in the workplace has multiple causes, women’s self-improvement or “empowerment” at work has recently attracted cultural attention as a solution. For example, the bestselling book Lean In states that women can tackle gender inequality themselves by overcoming the “internal barriers” (e.g., lack of confidence and ambition) that prevent success. We sought to explore the consequences of this type of women’s empowerment ideology. Study 1 found that perceptions of women’s ability to solve inequality were associated with attributions of women’s responsibility to do so. Studies 2, 3, 5a, and 5b experimentally manipulated exposure to women’s empowerment messages, finding that while such messages increase perceptions that women are empowered to solve workplace gender inequality, they also lead to attributions that women are more responsible both for creating and solving the problem. Study 4 found a similar pattern in the context of a specific workplace problem, and found that such messages also lead to a preference for interventions focused on changing women rather than changing the system. Studies 5a and 5b sought to replicate prior studies and document the weakened effects of messages that explicitly explain that women’s “internal barriers” are the products of “external barriers” obstructing women’s progress. This research suggests that self-improvement messages intended to empower women to take charge of gender inequality may also yield potentially harmful societal beliefs. (PsycInfo Database Record (c) 2022 APA, all rights reserved) (Source: journal abstract)","2018-12","2024-01-25 01:10:06","2024-01-25 01:10:06","2024-01-25 01:10:05","974-1001","","6","115","","","","","","","","","","English","© 2018, American Psychological Association","","","","ProQuest","","Num Pages: 974-1001 Place: Washington, US Publisher: American Psychological Association (US)","","/Users/SchoolAccount/Zotero/storage/JGEK82RZ/Kim et al. - 2018 - Lean in messages increase attributions of women’s responsibility for gender inequality.pdf","","","Test Construction; Ideology; Attribution (major); Diversity in the Workplace; Empowerment (major); Female Attitudes; Gender Equality (major); Responsibility (major); Social Equality (major); Working Women","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F7FFGHTA","journalArticle","2018","Lindsay, Emily K.; Link to external site, this link will open in a new tab; Chin, Brian; Greco, Carol M.; Young, Shinzen; Brown, Kirk W.; Wright, Aidan G. C.; Smyth, Joshua M.; Burkett, Deanna; Creswell, J. David","How mindfulness training promotes positive emotions: Dismantling acceptance skills training in two randomized controlled trials","Journal of Personality and Social Psychology","","0022-3514","10.1037/pspa0000134","https://www.proquest.com/docview/2157122067/abstract/2B62BC7D062D4315PQ/3","Mindfulness meditation interventions—which train skills in monitoring present-moment experiences with a lens of acceptance—have shown promise for increasing positive emotions. Using a theory-based approach, we hypothesized that learning acceptance skills in mindfulness interventions helps people notice more positive experiences in daily life, and tested whether removing acceptance training from mindfulness interventions would eliminate intervention-related boosts in positive affect. In 2 randomized controlled trials (RCTs) of stressed community adults, mindfulness skills were dismantled into 2 structurally equivalent interventions: (a) training in both monitoring and acceptance (Monitor + Accept) and (b) training in monitoring only (Monitor Only) without acceptance training. Study 1 tested 8-week group-based Monitor + Accept and Monitor Only interventions compared with a no treatment control group. Study 2 tested 2-week smartphone-based Monitor + Accept and Monitor Only interventions compared with an active control training. In both studies, end-of-day and momentary positive affect and negative affect were measured in daily life for 3 days pre- and post-intervention using ambulatory assessments. As predicted, across 2 RCTs, Monitor + Accept training increased positive affect compared with both Monitor Only and control groups. In Study 1, this effect was observed in end-of-day positive affect. In Study 2, this effect was found in both end-of-day and momentary positive affect outcomes. In contrast, all active interventions in Studies 1 and 2 decreased negative affect. These studies provide the first experimental evidence that developing an orientation of acceptance toward present-moment experiences is a central mechanism of mindfulness interventions for boosting positive emotions in daily life. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)","2018-12","2024-01-25 01:09:52","2024-01-25 01:09:52","2024-01-25 01:09:52","944-973","","6","115","","","How mindfulness training promotes positive emotions","","","","","","","English","© 2018, American Psychological Association","","","","ProQuest","","Num Pages: 944-973 Place: Washington, US Publisher: American Psychological Association (US)","","/Users/SchoolAccount/Zotero/storage/XSSBT9FG/Lindsay et al. - 2018 - How mindfulness training promotes positive emotions Dismantling acceptance skills training in two r.pdf","","","Test Construction; Positive Emotions (major); Brain Training; Intervention (major); Mindfulness (major); Skill Learning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9K3UJN88","journalArticle","2018","indicated, No authorship","“Wisdom, bias, and balance: Toward a process-sensitive measurement of wisdom-related cognition”: Correction to Brienza et al. (2017)","Journal of Personality and Social Psychology","","0022-3514","10.1037/pspp0000234","https://www.proquest.com/docview/2157121513/abstract/2B62BC7D062D4315PQ/2","Reports an error in ""Wisdom, bias, and balance: Toward a process-sensitive measurement of wisdom-related cognition"" by Justin P. Brienza, Franki Y. H. Kung, Henri C. Santos, D. Ramona Bobocel and Igor Grossmann ( Journal of Personality and Social Psychology, Advanced Online Publication, Sep 21, 2017, np). In the article, the original supplemental material has been revised to include a clarifying note to the Tests of model fit over larger sample (Samples C–G) section and post-peer review analyses added to the Post-peer review Factor Analytic Tests section. All versions of this article have been corrected. (The following abstract of the original article appeared in record 2017-42043-001.) Philosophers and behavioral scientists refer to wisdom as unbiased reasoning that guides one toward a balance of interests and promotes a good life. However, major instruments developed to test wisdom appear biased, and it is unclear whether they capture balance-related tendencies. We examined whether shifting from global, de-contextualized reports to state-level reports about concrete situations provides a less biased method to assess wise reasoning (e.g., intellectual humility, recognition of uncertainty and change, consideration of the broader context at hand and perspectives of others, integration of these perspectives or compromise), which may be aligned with the notion of balancing interests. Results of a large-scale psychometric investigation (N = 4,463) revealed that the novel Situated WIse Reasoning Scale (SWIS) is reliable and appears independent of psychological biases (attribution bias, bias blind spot, self-deception, and impression management), whereas global wisdom reports are subject to such biases. Moreover, SWIS scores were positively related to indices of living well (e.g., adaptive emotion regulation, mindfulness), and balancing of cooperative and self-protective interests, goals (influence-vs.-adjustment), and causal inferences about conflict (attribution to the self-vs.-other party). In contrast, global wisdom reports were unrelated or negatively related to balance-related measures. Notably, people showed modest within-person consistency in wise reasoning across situations or over time, suggesting that a single-shot measurement may be insufficient for whole understanding of trait-level wisdom. We discuss theoretical and practical implications for research on wisdom, judgment and decision making, well-being, and prosociality. (PsycINFO Database Record (c) 2018 APA, all rights reserved) (Source: journal abstract)","2018-12","2024-01-25 01:09:41","2024-01-25 01:09:41","2024-01-25 01:09:41","943","","6","115","","","“Wisdom, bias, and balance","","","","","","","English","© 2018, American Psychological Association","","","","ProQuest","","Num Pages: 943 Place: Washington, US Publisher: American Psychological Association (US)","","/Users/SchoolAccount/Zotero/storage/FJPRK7D3/indicated - 2018 - “Wisdom, bias, and balance Toward a process-sensitive measurement of wisdom-related cognition” Cor.pdf","","","Goals; Conflict; Test Validity; Test Construction; Factor Structure; Measurement (major); Attribution (major); Conflict Resolution; Deception; Impression Management; Prosocial Behavior; Reasoning (major); Test Bias (major); Test Reliability; Wisdom (major)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"93GZHER5","journalArticle","2018","Yzerbyt, Vincent; Link to external site, this link will open in a new tab; Muller, Dominique; Link to external site, this link will open in a new tab; Batailler, Cédric; Link to external site, this link will open in a new tab; Judd, Charles M.","New recommendations for testing indirect effects in mediational models: The need to report and test component paths","Journal of Personality and Social Psychology","","0022-3514","10.1037/pspa0000132","https://www.proquest.com/docview/2157122648/abstract/2B62BC7D062D4315PQ/1","In light of current concerns with replicability and reporting false-positive effects in psychology, we examine Type I errors and power associated with 2 distinct approaches for the assessment of mediation, namely the component approach (testing individual parameter estimates in the model) and the index approach (testing a single mediational index). We conduct simulations that examine both approaches and show that the most commonly used tests under the index approach risk inflated Type I errors compared with the joint-significance test inspired by the component approach. We argue that the tendency to report only a single mediational index is worrisome for this reason and also because it is often accompanied by a failure to critically examine the individual causal paths underlying the mediational model. We recommend testing individual components of the indirect effect to argue for the presence of an indirect effect and then using other recommended procedures to calculate the size of that effect. Beyond simple mediation, we show that our conclusions also apply in cases of within-participant mediation and moderated mediation. We also provide a new R-package that allows for an easy implementation of our recommendations. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)","2018-12","2024-01-25 01:09:32","2024-01-25 01:09:32","2024-01-25 01:09:32","929-943","","6","115","","","New recommendations for testing indirect effects in mediational models","","","","","","","English","© 2018, American Psychological Association","","","","ProQuest","","Num Pages: 929-943 Place: Washington, US Publisher: American Psychological Association (US)","","/Users/SchoolAccount/Zotero/storage/DLRY87XY/Yzerbyt et al. - 2018 - New recommendations for testing indirect effects in mediational models The need to report and test .pdf","","","Errors (major); Mediation; Simulation (major); Statistical Significance; Type I Errors (major)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
