Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
99,"J Lange, DL Paulhus, J Crusius","Elucidating the dark side of envy: Distinctive links of benign and malicious envy with dark personalities",2018,"… Social Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167217746340","https://scholar.google.com/scholar?cites=12671342185732442608&as_sdt=2005&sciodt=0,5&hl=en",11,"2023-09-25 13:50:15","","10.1177/0146167217746340","","",,,,,99,19.80,33,3,5,"Researchers have recently drawn a contrast between two forms of envy: benign and malicious envy. In three studies (total N= 3,123), we challenge the assumption that malicious …","https://journals.sagepub.com/doi/full/10.1177/0146167217746340","https://scholar.google.com/scholar?q=related:8AkBEJWm2a8J:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
100,"KL Morris, J Goldenberg…","Women as animals, women as objects: Evidence for two forms of objectification",2018,"… Social Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167218765739","https://scholar.google.com/scholar?cites=6599648192803471560&as_sdt=2005&sciodt=0,5&hl=en",12,"2023-09-25 13:50:15","","10.1177/0146167218765739","","",,,,,100,20.00,33,3,5,"Women are objectified through overt sexualization and through a focus on physical appearance, but empirical research has not yet made this distinction. In three studies, we …","https://www.researchgate.net/profile/Kasey-Morris-3/publication/324650053_Women_as_Animals_Women_as_Objects_Evidence_for_Two_Forms_of_Objectification/links/5b1eae0e0f7e9b0e373dbaca/Women-as-Animals-Women-as-Objects-Evidence-for-Two-Forms-of-Objectification.pdf","https://scholar.google.com/scholar?q=related:yICZnhCpllsJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
90,"W Hofmann, MJ Brandt, DC Wisneski…","Moral punishment in everyday life",2018,"… Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167218775075","https://scholar.google.com/scholar?cites=11101287284642382507&as_sdt=2005&sciodt=0,5&hl=en",13,"2023-09-25 13:50:15","","10.1177/0146167218775075","","",,,,,90,18.00,23,4,5,"The present research investigated event-related, contextual, demographic, and dispositional predictors of the desire to punish perpetrators of immoral deeds in daily life, as well as …","https://lskitka.people.uic.edu/Hofmannetal2018.pdf","https://scholar.google.com/scholar?q=related:q4Kr3vexD5oJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
88,"DA Effron","It could have been true: How counterfactual thoughts reduce condemnation of falsehoods and increase political polarization",2018,"Personality and Social Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167217746152","https://scholar.google.com/scholar?cites=4609904442642748839&as_sdt=2005&sciodt=0,5&hl=en",14,"2023-09-25 13:50:15","","10.1177/0146167217746152","","",,,,,88,17.60,88,1,5,"This research demonstrates how counterfactual thoughts can lead people to excuse others for telling falsehoods. When a falsehood aligned with participants' political preferences …","https://lbsresearch.london.edu/id/eprint/924/1/effron%20%28in%20press%29%20PSPB%20counterfactuals%20lies%20politics.pdf","https://scholar.google.com/scholar?q=related:p1U3kKqr-T8J:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
86,"RP Brown, K Baughman…","Culture, masculine honor, and violence toward women",2018,"… social psychology bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167217744195","https://scholar.google.com/scholar?cites=11802964139718852961&as_sdt=2005&sciodt=0,5&hl=en",15,"2023-09-25 13:50:15","","10.1177/0146167217744195","","",,,,,86,17.20,29,3,5,"Prior research has connected the cultural ideology of honor to intrasexual violence between men and to attitudes supporting intersexual aggression in response to perceived honor …","","https://scholar.google.com/scholar?q=related:YcGdrFmNzKMJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
81,"EE Buchtel, LCY Ng, A Norenzayan…","A sense of obligation: Cultural differences in the experience of obligation",2018,"… Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167218769610","https://scholar.google.com/scholar?cites=477428628265853452&as_sdt=2005&sciodt=0,5&hl=en",16,"2023-09-25 13:50:15","","10.1177/0146167218769610","","",,,,,81,16.20,20,4,5,"In this investigation of cultural differences in the experience of obligation, we distinguish between Confucian Role Ethics versus Relative Autonomy lay theories of motivation and …","https://heinelab-psych.sites.olt.ubc.ca/files/2021/07/2018-Obligation-PSPB.pdf","https://scholar.google.com/scholar?q=related:DGJj0c4qoAYJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
79,"B Castanho Silva","The (non) impact of the 2015 Paris terrorist attacks on political attitudes",2018,"Personality and social psychology …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167217752118","https://scholar.google.com/scholar?cites=5042131660046779983&as_sdt=2005&sciodt=0,5&hl=en",17,"2023-09-25 13:50:15","","10.1177/0146167217752118","","",,,,,79,15.80,79,1,5,"Previous research has consistently found widespread attitudinal impacts of terrorist attacks. Using data from the European Social Survey, which was conducting interviews in 11 …","","https://scholar.google.com/scholar?q=related:T8bWywdA-UUJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
81,"G Itzchakov, KG DeMarree, AN Kluger…","The listener sets the tone: High-quality listening increases attitude clarity and behavior-intention consequences",2018,"… Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167217747874","https://scholar.google.com/scholar?cites=5662287767830689838&as_sdt=2005&sciodt=0,5&hl=en",18,"2023-09-25 13:50:15","","10.1177/0146167217747874","","",,,,,81,16.20,20,4,5,"We examined how merely sharing attitudes with a good listener shapes speakers' attitudes. We predicted that high-quality (ie, empathic, attentive, and nonjudgmental) listening reduces …","http://www.acsu.buffalo.edu/~kgdemarr/Pub/2018.IDKT.PSPB.pdf","https://scholar.google.com/scholar?q=related:LniWibl8lE4J:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
77,"BC Major, KD Le Nguyen…","Well-being correlates of perceived positivity resonance: Evidence from trait and episode-level assessments",2018,"… Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167218771324","https://scholar.google.com/scholar?cites=13754480586684848351&as_sdt=2005&sciodt=0,5&hl=en",19,"2023-09-25 13:50:15","","10.1177/0146167218771324","","",,,,,77,15.40,26,3,5,"Positivity resonance is a type of interpersonal connection characterized by shared positivity, mutual care and concern, and behavioral and biological synchrony. Perceived positivity …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8750237/","https://scholar.google.com/scholar?q=related:31hbHzi74b4J:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
76,"JW Fernando, N Burden, A Ferguson…","Functions of utopia: How utopian thinking motivates societal engagement",2018,"… Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167217748604","https://scholar.google.com/scholar?cites=8926318103169707990&as_sdt=2005&sciodt=0,5&hl=en",20,"2023-09-25 13:50:15","","10.1177/0146167217748604","","",,,,,76,15.20,19,4,5,"Images of ideal societies, utopias, are all around us; yet, little is known of how utopian visions affect ordinary people's engagement with their societies. As goals for society, utopias …","https://research.rug.nl/files/98709375/0146167217748604.pdf","https://scholar.google.com/scholar?q=related:1q-RawWn4HsJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
66,"KE Chaney, DT Sanchez","The endurance of interpersonal confrontations as a prejudice reduction strategy",2018,"… and Social Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167217741344","https://scholar.google.com/scholar?cites=10421549625463645273&as_sdt=2005&sciodt=0,5&hl=en",21,"2023-09-25 13:50:15","","10.1177/0146167217741344","","",,,,,66,13.20,33,2,5,"Previous work has found that individuals who have been confronted for discrimination demonstrate a reduction in explicit prejudice and use fewer stereotypes immediately after …","https://www.academia.edu/download/79359319/581847cd1891f6a5d7ba285dc80c951058f8.pdf","https://scholar.google.com/scholar?q=related:WaTdKivIoJAJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
68,"EP Kleinlogel, J Dietz…","Lucky, competent, or just a cheat? Interactive effects of honesty-humility and moral cues on cheating behavior",2018,"… Social Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167217733071","https://scholar.google.com/scholar?cites=11167924815280512557&as_sdt=2005&sciodt=0,5&hl=en",22,"2023-09-25 13:50:15","","10.1177/0146167217733071","","",,,,,68,13.60,23,3,5,"Despite substantial research on cheating, how and when individual predispositions figure into cheating behavior remains unclear. In Study 1, we investigated to what extent Honesty …","https://serval.unil.ch/resource/serval:BIB_D95312869CB0.P001/REF.pdf","https://scholar.google.com/scholar?q=related:LZ4QBXNw_JoJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
66,"R Tripathi, D Cervone, K Savani","Are the motivational effects of autonomy-supportive conditions universal? Contrasting results among Indians and Americans",2018,"… Social Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167218764663","https://scholar.google.com/scholar?cites=10170917440459620699&as_sdt=2005&sciodt=0,5&hl=en",23,"2023-09-25 13:50:15","","10.1177/0146167218764663","","",,,,,66,13.20,22,3,5,"In Western theories of motivation, autonomy is conceived as a universal motivator of human action; enhancing autonomy is expected to increase motivation panculturally. Using a novel …","https://www.krishnasavani.com/wordpress/wp-content/uploads/2018/05/Tripathi_Cervone_Savani_2018.pdf","https://scholar.google.com/scholar?q=related:W8FrNoZbJo0J:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
65,"C Berli, N Bolger, PE Shrout…","Interpersonal processes of couples' daily support for goal pursuit: The example of physical activity",2018,"… psychology bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167217739264","https://scholar.google.com/scholar?cites=15719256336541737237&as_sdt=2005&sciodt=0,5&hl=en",24,"2023-09-25 13:50:15","","10.1177/0146167217739264","","",,,,,65,13.00,16,4,5,"Little is known about how couples' social support facilitates the pursuit of important goals in daily life. Using an interpersonal perspective, we examined the effects of support provision …","http://aura.abdn.ac.uk/bitstream/handle/2164/9760/Berli_2c_Bolger_2c_Shrout_2c_Stadler_2c_Scholz_2c_2017_PSPB.pdf?sequence=1","https://scholar.google.com/scholar?q=related:FeHgmFoEJtoJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
61,"E Bruneau, N Kteily, E Falk","Interventions highlighting hypocrisy reduce collective blame of Muslims for individual acts of violence and assuage anti-Muslim hostility",2018,"… and social psychology bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167217744197","https://scholar.google.com/scholar?cites=4271171153702775101&as_sdt=2005&sciodt=0,5&hl=en",25,"2023-09-25 13:50:15","","10.1177/0146167217744197","","",,,,,61,12.20,20,3,5,"Collectively blaming groups for the actions of individuals can license vicarious retribution. Acts of terrorism by Muslim extremists against innocents, and the spikes in anti-Muslim hate …","https://journals.sagepub.com/doi/pdf/10.1177/0146167217744197","https://scholar.google.com/scholar?q=related:PWlZ34g_RjsJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
59,"C Lu, C Wan","Cultural self-awareness as awareness of culture's influence on the self: Implications for cultural identification and well-being",2018,"Personality and Social Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167217752117","https://scholar.google.com/scholar?cites=14847880257322776278&as_sdt=2005&sciodt=0,5&hl=en",26,"2023-09-25 13:50:15","","10.1177/0146167217752117","","",,,,,59,11.80,30,2,5,"Cultural self-awareness refers to the awareness of how culture has influenced the self. This research investigated how such awareness might be related to cultural identification and …","","https://scholar.google.com/scholar?q=related:1nZCNW1EDs4J:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
58,"S Kitayama, J Park, Y Miyamoto…","Behavioral adjustment moderates the link between neuroticism and biological health risk: A US–Japan comparison study",2018,"… Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167217748603","https://scholar.google.com/scholar?cites=627737651823477274&as_sdt=2005&sciodt=0,5&hl=en",27,"2023-09-25 13:50:15","","10.1177/0146167217748603","","",,,,,58,11.60,15,4,5,"Neuroticism, a broad personality trait linked to negative emotions, is consistently linked to ill health when self-report is used to assess health. However, when health risk is assessed with …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5940540/","https://scholar.google.com/scholar?q=related:GoIThREstggJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
58,"M Schaerer, LP Tost, L Huang…","Advice giving: A subtle pathway to power",2018,"… Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167217746341","https://scholar.google.com/scholar?cites=8251316746380606165&as_sdt=2005&sciodt=0,5&hl=en",28,"2023-09-25 13:50:15","","10.1177/0146167217746341","","",,,,,58,11.60,15,4,5,"We propose that interpersonal behaviors can activate feelings of power, and we examine this idea in the context of advice giving. Specifically, we show (a) that advice giving is an …","https://ink.library.smu.edu.sg/cgi/viewcontent.cgi?article=6779&context=lkcsb_research","https://scholar.google.com/scholar?q=related:1Xo_Dd2QgnIJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
60,"L Jiang, A Drolet, HS Kim","Age and social support seeking: Understanding the role of perceived social costs to others",2018,"… and Social Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167218760798","https://scholar.google.com/scholar?cites=17025688832519517867&as_sdt=2005&sciodt=0,5&hl=en",29,"2023-09-25 13:50:15","","10.1177/0146167218760798","","",,,,,60,12.00,20,3,5,"We examined age differences in the use of different types of social support and the reasons for these differences. We found that older adults (age 60+) seek explicit social support less …","https://escholarship.org/content/qt9ws4w0qg/qt9ws4w0qg.pdf","https://scholar.google.com/scholar?q=related:qzaphsllR-wJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
55,"N Sawada, E Auger, JE Lydon","Activation of the behavioral immune system: Putting the brakes on affiliation",2018,"… Social Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167217736046","https://scholar.google.com/scholar?cites=4825393200648383720&as_sdt=2005&sciodt=0,5&hl=en",30,"2023-09-25 13:50:15","","10.1177/0146167217736046","","",,,,,55,11.00,18,3,5,"Evolutionary psychologists propose that humans evolved a first line of defense against pathogens: the behavioral immune system (BIS). The BIS is thought to be functionally …","","https://scholar.google.com/scholar?q=related:6Gw7yow990IJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
55,"S Chung, RB Lount Jr, HM Park…","Friends with performance benefits: A meta-analysis on the relationship between friendship and group performance",2018,"… and Social Psychology …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167217733069","https://scholar.google.com/scholar?cites=12220966235438635147&as_sdt=2005&sciodt=0,5&hl=en",31,"2023-09-25 13:50:15","","10.1177/0146167217733069","","",,,,,55,11.00,14,4,5,"The current article examines if, and under which conditions, there exists a positive relationship between working with friends and group performance. To do so, using data from …","","https://scholar.google.com/scholar?q=related:i9hcqwqYmakJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
56,"A Cislak, A Cichocka, AD Wojcik…","Power corrupts, but control does not: What stands behind the effects of holding high positions",2018,"… Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167218757456","https://scholar.google.com/scholar?cites=18135625490498495990&as_sdt=2005&sciodt=0,5&hl=en",32,"2023-09-25 13:50:15","","10.1177/0146167218757456","","",,,,,56,11.20,14,4,5,"People seek high positions not to gain influence over others but to satisfy their need for personal control. Personal control tends to have positive interpersonal consequences. If this …","https://journals.sagepub.com/doi/full/10.1177/0146167218757456","https://scholar.google.com/scholar?q=related:9qWuBEyvrvsJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
54,"SJ Ward, LA King","Gender differences in emotion explain women's lower immoral intentions and harsher moral condemnation",2018,"Personality and Social Psychology …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167217744525","https://scholar.google.com/scholar?cites=4017687241095084242&as_sdt=2005&sciodt=0,5&hl=en",33,"2023-09-25 13:50:15","","10.1177/0146167217744525","","",,,,,54,10.80,27,2,5,"Why do men view morally questionable behaviors as more permissible than women do? Five studies investigated emotional factors as explanations for gender differences in moral …","https://sarahward.web.illinois.edu/WardKing2018PSPB.pdf","https://scholar.google.com/scholar?q=related:0ngXWEKxwTcJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
