Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
101,"MJ Brandt, CG Sibley…","What is central to political belief system networks?",2019,"… Social Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167218824354","https://scholar.google.com/scholar?cites=6371045241752393944&as_sdt=2005&sciodt=0,5&hl=en",11,"2023-09-25 15:13:49","","10.1177/0146167218824354","","",,,,,101,25.25,34,3,4,"A central challenge for identifying core components of a belief system is examining the position of components within the structure of the entire belief system. We test whether …","https://journals.sagepub.com/doi/full/10.1177/0146167218824354","https://scholar.google.com/scholar?q=related:2BiYYuR_algJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
98,"KE Garrison, AJ Finley…","Ego depletion reduces attention control: Evidence from two high-powered preregistered experiments",2019,"… and Social Psychology …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167218796473","https://scholar.google.com/scholar?cites=10027230621689122005&as_sdt=2005&sciodt=0,5&hl=en",12,"2023-09-25 15:13:49","","10.1177/0146167218796473","","",,,,,98,24.50,33,3,4,"Two preregistered experiments with more than 1,000 participants in total found evidence of an ego depletion effect on attention control. Participants who exercised self-control on a …","https://osf.io/pgny3/download","https://scholar.google.com/scholar?q=related:1Qyzth_hJ4sJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
88,"AF Albuja, DT Sanchez…","Identity denied: Comparing American or White identity denial and psychological health outcomes among bicultural and biracial people",2019,"… and Social Psychology …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167218788553","https://scholar.google.com/scholar?cites=17894468767351002168&as_sdt=2005&sciodt=0,5&hl=en",13,"2023-09-25 15:13:49","","10.1177/0146167218788553","","",,,,,88,22.00,29,3,4,"Because bicultural and biracial people have two identities within one social domain (culture or race), their identification is often challenged by others. Although it is established that …","https://journals.sagepub.com/doi/pdf/10.1177/0146167218788553","https://scholar.google.com/scholar?q=related:OFRH8ojsVfgJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
90,"E Stamkou, GA van Kleef, AC Homan…","Cultural collectivism and tightness moderate responses to norm violators: Effects on power perception, moral emotions, and leader support",2019,"… Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167218802832","https://scholar.google.com/scholar?cites=15189922137178849626&as_sdt=2005&sciodt=0,5&hl=en",14,"2023-09-25 15:13:49","","10.1177/0146167218802832","","",,,,,90,22.50,23,4,4,"Responses to norm violators are poorly understood. On one hand, norm violators are perceived as powerful, which may help them to get ahead. On the other hand, norm violators …","https://journals.sagepub.com/doi/pdf/10.1177/0146167218802832","https://scholar.google.com/scholar?q=related:WkFjQLRxzdIJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
81,"C Cannon, DD Rucker","The dark side of luxury: Social costs of luxury consumption",2019,"Personality and Social Psychology …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167218796790","https://scholar.google.com/scholar?cites=4137324935969200374&as_sdt=2005&sciodt=0,5&hl=en",15,"2023-09-25 15:13:49","","10.1177/0146167218796790","","",,,,,81,20.25,41,2,4,"Extant research demonstrates that luxury goods are beneficial signals that bestow upon individuals social benefits that range from positive evaluations to compliance. In contrast to …","","https://scholar.google.com/scholar?q=related:9ljP2Bu7ajkJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
74,"S Hasan-Aslih, R Pliskin…","A darker side of hope: Harmony-focused hope decreases collective action intentions among the disadvantaged",2019,"… Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167218783190","https://scholar.google.com/scholar?cites=12559287809034099796&as_sdt=2005&sciodt=0,5&hl=en",16,"2023-09-25 15:13:49","","10.1177/0146167218783190","","",,,,,74,18.50,25,3,4,"Hope is viewed as a positive emotion associated with the motivation to change existing conditions. As such, it is highly relevant for social change, particularly when considering …","https://research.rug.nl/files/77497694/0146167218783190.pdf","https://scholar.google.com/scholar?q=related:VBxfabiNS64J:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
70,"J Lange, L Redford, J Crusius","A status-seeking account of psychological entitlement",2019,"… Social Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167218808501","https://scholar.google.com/scholar?cites=15740494331327225359&as_sdt=2005&sciodt=0,5&hl=en",17,"2023-09-25 15:13:49","","10.1177/0146167218808501","","",,,,,70,17.50,23,3,4,"We propose that people high in entitlement are characterized by motivation to attain status. Five studies (total N= 2,372) support that entitlement promotes motivation to seek status …","https://journals.sagepub.com/doi/pdf/10.1177/0146167218808501","https://scholar.google.com/scholar?q=related:Dx7PlzJ4cdoJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
70,"CJM White, A Norenzayan…","The content and correlates of belief in Karma across cultures",2019,"… and Social Psychology …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167218808502","https://scholar.google.com/scholar?cites=11874738331516068354&as_sdt=2005&sciodt=0,5&hl=en",18,"2023-09-25 15:13:49","","10.1177/0146167218808502","","",,,,,70,17.50,23,3,4,"Karmic beliefs, centered on the expectation of ethical causation within and across lifetimes, appear in major world religions as well as spiritual movements around the world, yet they …","https://www2.psych.ubc.ca/~schaller/WhiteNorenzayanSchaller2019.pdf","https://scholar.google.com/scholar?q=related:AuK68piLy6QJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
73,"A Batruch, F Autin, F Bataillard…","School selection and the social class divide: How tracking contributes to the reproduction of inequalities",2019,"… and Social Psychology …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167218791804","https://scholar.google.com/scholar?cites=15970133983747629583&as_sdt=2005&sciodt=0,5&hl=en",19,"2023-09-25 15:13:49","","10.1177/0146167218791804","","",,,,,73,18.25,18,4,4,"Selection practices in education, such as tracking, may represent a structural obstacle that contributes to the social class achievement gap. We hypothesized that school's function of …","https://serval.unil.ch/resource/serval:BIB_A7B4043B3BE2.P002/REF.pdf","https://scholar.google.com/scholar?q=related:D-KrrD5Qod0J:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
65,"A Ravary, MW Baldwin, JA Bartz","Shaping the body politic: Mass media fat-shaming affects implicit anti-fat attitudes",2019,"… Social Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167219838550","https://scholar.google.com/scholar?cites=977951783254277930&as_sdt=2005&sciodt=0,5&hl=en",20,"2023-09-25 15:13:49","","10.1177/0146167219838550","","",,,,,65,16.25,22,3,4,"The human psyche is profoundly shaped by its cultural milieu; however, few studies have examined the dynamics of cultural influence in everyday life, especially when it comes to …","https://escholarship.mcgill.ca/downloads/sq87bz12b","https://scholar.google.com/scholar?q=related:Kr9UKPdhkg0J:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
65,"KC Thiem, R Neel, AJ Simpson…","Are Black women and girls associated with danger? Implicit racial bias at the intersection of target age and gender",2019,"… and social psychology …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167219829182","https://scholar.google.com/scholar?cites=11290662412989594306&as_sdt=2005&sciodt=0,5&hl=en",21,"2023-09-25 15:13:49","","10.1177/0146167219829182","","",,,,,65,16.25,16,4,4,"We investigated whether stereotypes linking Black men and Black boys with violence and criminality generalize to Black women and Black girls. In Experiments 1 and 2, non-Black …","https://journals.sagepub.com/doi/pdf/10.1177/0146167219829182","https://scholar.google.com/scholar?q=related:wnoZ5aR9sJwJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
61,"J Bahamondes, CG Sibley…","“We look (and feel) better through system-justifying lenses”: System-justifying beliefs attenuate the well-being gap between the advantaged and disadvantaged by …",2019,"… and Social Psychology …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167219829178","https://scholar.google.com/scholar?cites=13148433412841631335&as_sdt=2005&sciodt=0,5&hl=en",22,"2023-09-25 15:13:49","","10.1177/0146167219829178","","",,,,,61,15.25,20,3,4,"Low-status groups report lower levels of well-being than do high-status groups. Although system justification theory posits that the endorsement of system-justifying beliefs should …","https://www.researchgate.net/profile/Joaquin-Bahamondes/publication/331431344_We_Look_and_Feel_Better_Through_System-Justifying_Lenses_System-Justifying_Beliefs_Attenuate_the_Well-Being_Gap_Between_the_Advantaged_and_Disadvantaged_by_Reducing_Perceptions_of_Discrimination/links/621ea3047106690c08531f29/We-Look-and-Feel-Better-Through-System-Justifying-Lenses-System-Justifying-Beliefs-Attenuate-the-Well-Being-Gap-Between-the-Advantaged-and-Disadvantaged-by-Reducing-Perceptions-of-Discrimination.pdf","https://scholar.google.com/scholar?q=related:Z25NjYaeeLYJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
61,"JL Paterson, R Brown…","The short and longer term impacts of hate crimes experienced directly, indirectly, and through the media",2019,"… Social Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167218802835","https://scholar.google.com/scholar?cites=16216345025601274015&as_sdt=2005&sciodt=0,5&hl=en",23,"2023-09-25 15:13:49","","10.1177/0146167218802835","","",,,,,61,15.25,20,3,4,"A longitudinal study (N= 774) explored the short and longer term impacts of anti-Lesbian, Gay, Bisexual, and Trans (LGBT) hate crime experienced directly, indirectly, and through the …","https://nrl.northumbria.ac.uk/id/eprint/40278/1/AAM_Paterson%20et%20al_2019_PSPB.pdf","https://scholar.google.com/scholar?q=related:nwAjBuIHDOEJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
59,"BK Jakubiak, BC Feeney","Hand-in-hand combat: Affectionate touch promotes relational well-being and buffers stress during conflict",2019,"… and Social Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167218788556","https://scholar.google.com/scholar?cites=10974947906441269408&as_sdt=2005&sciodt=0,5&hl=en",24,"2023-09-25 15:13:49","","10.1177/0146167218788556","","",,,,,59,14.75,30,2,4,"Relational conflict has a considerable impact on relational and personal well-being, but whether that impact is positive or negative depends on how the conflict is managed …","","https://scholar.google.com/scholar?q=related:oFDZH_nYTpgJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
52,"A Nilsson, A Erlandsson…","The complex relation between receptivity to pseudo-profound bullshit and political ideology",2019,"… and Social Psychology …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167219830415","https://scholar.google.com/scholar?cites=13743175031795347353&as_sdt=2005&sciodt=0,5&hl=en",25,"2023-09-25 15:13:49","","10.1177/0146167219830415","","",,,,,52,13.00,17,3,4,"This research systematically mapped the relationship between political ideology and receptivity to pseudo-profound bullshit—that is, obscure sentences constructed to impress …","https://arturnilsson.se/Nilsson%20et%20al.%20in%20press%20PSPB.pdf","https://scholar.google.com/scholar?q=related:me8tgOCQub4J:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
56,"JA Frimer, MJ Brandt, Z Melton…","Extremists on the left and right use angry, negative language",2019,"… and Social Psychology …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167218809705","https://scholar.google.com/scholar?cites=17806052352152044237&as_sdt=2005&sciodt=0,5&hl=en",26,"2023-09-25 15:13:49","","10.1177/0146167218809705","","",,,,,56,14.00,14,4,4,"We propose that political extremists use more negative language than moderates. Previous research found that conservatives report feeling happier than liberals and yet liberals …","https://osf.io/2y7cv/download","https://scholar.google.com/scholar?q=related:zQIIFkbOG_cJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
54,"M Baas, M Roskes, S Koch, Y Cheng…","Why social threat motivates malevolent creativity",2019,"… Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167219838551","https://scholar.google.com/scholar?cites=11287344384498401766&as_sdt=2005&sciodt=0,5&hl=en",27,"2023-09-25 15:13:49","","10.1177/0146167219838551","","",,,,,54,13.50,11,5,4,"History is rife with examples of the dark side of creativity—ingenious weapons, novel torture practices, and creative terrorist attacks—yet its psychological origins are sparsely addressed …","https://journals.sagepub.com/doi/pdf/10.1177/0146167219838551","https://scholar.google.com/scholar?q=related:5gGHL-qzpJwJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
59,"P Gul, TR Kupfer","Benevolent sexism and mate preferences: Why do women prefer benevolent men despite recognizing that they can be undermining?",2019,"Personality and Social Psychology …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167218781000","https://scholar.google.com/scholar?cites=5762234270567925254&as_sdt=2005&sciodt=0,5&hl=en",28,"2023-09-25 15:13:49","","10.1177/0146167218781000","","",,,,,59,14.75,30,2,4,"Benevolent sexism (BS) has detrimental effects on women, yet women prefer men with BS attitudes over those without. The predominant explanation for this paradox is that women …","https://journals.sagepub.com/doi/pdf/10.1177/0146167218781000","https://scholar.google.com/scholar?q=related:BobIGYqR908J:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
56,"JW Zhang, S Chen…","A compassionate self is a true self? Self-compassion promotes subjective authenticity",2019,"… Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167218820914","https://scholar.google.com/scholar?cites=10025786962148097977&as_sdt=2005&sciodt=0,5&hl=en",29,"2023-09-25 15:13:49","","10.1177/0146167218820914","","",,,,,56,14.00,19,3,4,"Theory and research converge to suggest that authenticity predicts positive psychological adjustment. Given these benefits of authenticity, there is a surprising dearth of research on …","https://self-compassion.org/wp-content/uploads/2019/08/ZhangJW_etal2019.pdf","https://scholar.google.com/scholar?q=related:uX-UiB_AIosJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
53,"AE Martin, MS North…","Intersectional escape: Older women elude agentic prescriptions more than older men",2019,"… Social Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167218784895","https://scholar.google.com/scholar?cites=12275685932276813711&as_sdt=2005&sciodt=0,5&hl=en",30,"2023-09-25 15:13:49","","10.1177/0146167218784895","","",,,,,53,13.25,18,3,4,"Both older individuals and women are proscribed from engaging in power-related behaviors, with women proscribed from behaving agentically and older individuals expected …","https://www.academia.edu/download/60973397/Intersectional_escape-_Older_women_elude_prescriptive_stereotypes_more_than_older_men20191021-71633-1lu7xdl.pdf","https://scholar.google.com/scholar?q=related:j4-e51D_W6oJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
53,"K West","Testing hypersensitive responses: Ethnic minorities are not more sensitive to microaggressions, they just experience them more frequently",2019,"Personality and Social Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167219838790","https://scholar.google.com/scholar?cites=2569562123783263659&as_sdt=2005&sciodt=0,5&hl=en",31,"2023-09-25 15:13:49","","10.1177/0146167219838790","","",,,,,53,13.25,53,1,4,"Racial microaggressions have attracted significant empirical attention and have been associated with profound negative effects. However, some argue against the importance of …","https://research.gold.ac.uk/id/eprint/26112/7/2019.01.04%20Main%20Document.pdf","https://scholar.google.com/scholar?q=related:q1VmMCPrqCMJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
58,"SSM Townsend, NM Stephens…","Empowerment through difference: An online difference-education intervention closes the social class achievement gap",2019,"… Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167218804548","https://scholar.google.com/scholar?cites=1913373558477841469&as_sdt=2005&sciodt=0,5&hl=en",32,"2023-09-25 15:13:49","","10.1177/0146167218804548","","",,,,,58,14.50,19,3,4,"A growing body of work suggests that teaching college students a contextual understanding of difference—that students' different experiences in college are the result of participating in …","https://www.nicolemstephens.com/uploads/3/9/5/9/39596235/07_stephens_empowermentthroughdifferenceanonlinedifferenceeducationinterventionclosesthesocialclassachievementgap.pdf","https://scholar.google.com/scholar?q=related:PWSyKx2rjRoJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
56,"JT Crawford, MJ Brandt","Who is prejudiced, and toward whom? The big five traits and generalized prejudice",2019,"Personality and Social Psychology …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167219832335","https://scholar.google.com/scholar?cites=2210717883620792622&as_sdt=2005&sciodt=0,5&hl=en",33,"2023-09-25 15:13:49","","10.1177/0146167219832335","","",,,,,56,14.00,28,2,4,"Meta-analyses show that low levels of Openness and Agreeableness correlate with generalized prejudice. However, previous studies narrowly assessed prejudice toward low …","https://osf.io/zce8v/download","https://scholar.google.com/scholar?q=related:LhnSxzMMrh4J:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
48,"GE Birnbaum, Y Kanat-Maymon…","What fantasies can do to your relationship: The effects of sexual fantasies on couple interactions",2019,"… Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167218789611","https://scholar.google.com/scholar?cites=2465789602512029883&as_sdt=2005&sciodt=0,5&hl=en",34,"2023-09-25 15:13:49","","10.1177/0146167218789611","","",,,,,48,12.00,16,3,4,"Research addressing the underlying functions of sexual fantasies has mainly focused on variables associated with frequency and content of fantasies. Relatively less is known about …","https://www.academia.edu/download/56995052/MSFantasyRelPromoPSPBProofs.pdf","https://scholar.google.com/scholar?q=related:u8iURJQ-OCIJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2019"
