Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
216,"SN Wurst, TM Gerlach, M Dufner…","Narcissism and romantic relationships: The differential impact of narcissistic admiration and rivalry.",2017,"Journal of Personality …","psycnet.apa.org","https://psycnet.apa.org/record/2016-41149-001","https://scholar.google.com/scholar?cites=14940052618126021402&as_sdt=2005&sciodt=0,5&hl=en",11,"2023-08-22 15:47:17","","","","",,,,,216,36.00,54,4,6,"Narcissism is known to be related to romantic success in short-term contexts (dating, early stage relationships) but also to problems in long-term committed relationships. We propose …","https://www.researchgate.net/profile/Stefanie-Wurst/publication/305281174_Narcissism_and_Romantic_Relationships_The_Differential_Impact_of_Narcissistic_Admiration_and_Rivalry/links/59550341a6fdcc16978cbc3d/Narcissism-and-Romantic-Relationships-The-Differential-Impact-of-Narcissistic-Admiration-and-Rivalry.pdf","https://scholar.google.com/scholar?q=related:GtMLTbO6Vc8J:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
217,"S Parrigon, SE Woo, L Tay, T Wang","CAPTION-ing the situation: A lexically-derived taxonomy of psychological situation characteristics.",2017,"Journal of personality and …","psycnet.apa.org","https://psycnet.apa.org/record/2016-40096-001","https://scholar.google.com/scholar?cites=8718287897212571247&as_sdt=2005&sciodt=0,5&hl=en",12,"2023-08-22 15:47:17","","","","",,,,,217,36.17,54,4,6,"In comparison with personality taxonomic research, there has been much less advancement toward establishing an integrative taxonomy of psychological situation characteristics …","","https://scholar.google.com/scholar?q=related:b07xqqaU_XgJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
212,"K Geukes, S Nestler, R Hutteman…","Puffed-up but shaky selves: State self-esteem level and variability in narcissists.",2017,"… personality and social …","psycnet.apa.org","https://psycnet.apa.org/record/2016-55335-001","https://scholar.google.com/scholar?cites=4371471215443797604&as_sdt=2005&sciodt=0,5&hl=en",13,"2023-08-22 15:47:17","","","","",,,,,212,35.33,53,4,6,"Different theoretical conceptualizations characterize grandiose narcissists by high, yet fragile self-esteem. Empirical evidence, however, has been inconsistent, particularly …","https://www.researchgate.net/profile/Mitja-Back/publication/304135726_Puffed-Up_But_Shaky_Selves_State_Self-Esteem_Level_and_Variability_in_Narcissists/links/5767a1cb08aeb4b998098f12/Puffed-Up-But-Shaky-Selves-State-Self-Esteem-Level-and-Variability-in-Narcissists.pdf","https://scholar.google.com/scholar?q=related:ZGZfzuiVqjwJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
212,"K Huang, M Yeomans, AW Brooks…","It doesn't hurt to ask: Question-asking increases liking.",2017,"… and social psychology","psycnet.apa.org","https://psycnet.apa.org/record/2017-18566-001","https://scholar.google.com/scholar?cites=2861190612497987367&as_sdt=2005&sciodt=0,5&hl=en",14,"2023-08-22 15:47:17","","","","",,,,,212,35.33,53,4,6,"Conversation is a fundamental human experience that is necessary to pursue intrapersonal and interpersonal goals across myriad contexts, relationships, and modes of …","https://dash.harvard.edu/bitstream/handle/1/35647952/huangyeomansbrooksminsongino_QuestionAsking_Manuscript.pdf?sequence=1","https://scholar.google.com/scholar?q=related:J_ef7LP9tCcJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
215,"B Gawronski, J Armstrong, P Conway…","Consequences, norms, and generalized inaction in moral dilemmas: The CNI model of moral decision-making.",2017,"Journal of Personality …","psycnet.apa.org","https://psycnet.apa.org/record/2017-34831-001","https://scholar.google.com/scholar?cites=13490096407604884132&as_sdt=2005&sciodt=0,5&hl=en",15,"2023-08-22 15:47:17","","","","",,,,,215,35.83,54,4,6,"Research on moral dilemma judgments has been fundamentally shaped by the distinction between utilitarianism and deontology. According to the principle of utilitarianism, the moral …","http://bertramgawronski.com/documents/GACFH2017JPSP.pdf","https://scholar.google.com/scholar?q=related:pPIPiTVzNrsJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
202,"E Hehman, CAM Sutherland, JK Flake…","The unique contributions of perceiver and target characteristics in person perception.",2017,"… and social psychology","psycnet.apa.org","https://psycnet.apa.org/record/2017-20210-001","https://scholar.google.com/scholar?cites=10417714227458888466&as_sdt=2005&sciodt=0,5&hl=en",16,"2023-08-22 15:47:17","","","","",,,,,202,33.67,51,4,6,"Abstract Models of person perception have long asserted that our impressions of others are guided by characteristics of both the target and perceiver. However, research has not yet …","http://aura.abdn.ac.uk/bitstream/handle/2164/12695/Hehman_et_al_2017_The_unique_contributions.pdf?sequence=1","https://scholar.google.com/scholar?q=related:ElM4--Qnk5AJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
184,"CI Cortland, MA Craig, JR Shapiro…","Solidarity through shared disadvantage: Highlighting shared experiences of discrimination improves relations between stigmatized groups.",2017,"… personality and social …","psycnet.apa.org","https://psycnet.apa.org/journals/psp/113/4/547/","https://scholar.google.com/scholar?cites=12165243115329869388&as_sdt=2005&sciodt=0,5&hl=en",17,"2023-08-22 15:47:17","","","","",,,,,184,30.67,46,4,6,"Intergroup relations research has largely focused on relations between members of dominant groups and members of disadvantaged groups. The small body of work examining …","https://escholarship.org/content/qt94f8b6db/qt94f8b6db.pdf","https://scholar.google.com/scholar?q=related:TNaAvyig06gJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
168,"TB Bitterly, AW Brooks…","Risky business: When humor increases and decreases status.",2017,"Journal of personality and …","psycnet.apa.org","https://psycnet.apa.org/record/2016-54537-001","https://scholar.google.com/scholar?cites=15586482933743527512&as_sdt=2005&sciodt=0,5&hl=en",18,"2023-08-22 15:47:17","","","","",,,,,168,28.00,56,3,6,"Across 8 experiments, we demonstrate that humor can influence status, but attempting to use humor is risky. The successful use of humor can increase status in both new and …","https://www.hbs.edu/ris/Publication%20Files/Bitterly%20Brooks%20Schweitzer%20JPSP%202016_54efbab5-2561-4408-b008-38d958e0ad50.pdf","https://scholar.google.com/scholar?q=related:WKZ4w6VPTtgJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
163,"A Bhattacharjee, J Dana, J Baron","Anti-profit beliefs: How people neglect the societal benefits of profit.",2017,"Journal of personality and …","psycnet.apa.org","https://psycnet.apa.org/journals/psp/113/5/671/","https://scholar.google.com/scholar?cites=15144697626764609103&as_sdt=2005&sciodt=0,5&hl=en",19,"2023-08-22 15:47:17","","","","",,,,,163,27.17,54,3,6,"Profit-seeking firms are stereotypically depicted as immoral and harmful to society. At the same time, profit-driven enterprise has contributed immensely to human prosperity. Though …","https://www.researchgate.net/profile/Jason-Dana-2/publication/318596903_Anti-Profit_Beliefs_How_People_Neglect_the_Societal_Benefits_of_Profit/links/5979111baca27203ecc6335e/Anti-Profit-Beliefs-How-People-Neglect-the-Societal-Benefits-of-Profit.pdf","https://scholar.google.com/scholar?q=related:T4YBYkDGLNIJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
163,"MJ Brandt, DR Van Tongeren","People both high and low on religious fundamentalism are prejudiced toward dissimilar groups.",2017,"… Personality and Social Psychology","psycnet.apa.org","https://psycnet.apa.org/record/2015-49839-001","https://scholar.google.com/scholar?cites=10650086560901392192&as_sdt=2005&sciodt=0,5&hl=en",20,"2023-08-22 15:47:17","","","","",,,,,163,27.17,82,2,6,"Abstract [Correction Notice: An Erratum for this article was reported in Vol 112 (1) of Journal of Personality and Social Psychology (see record 2016-61714-004). In the article, the …","https://osf.io/fn3j7/download","https://scholar.google.com/scholar?q=related:QGew8Uy1zJMJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
162,"EC Luciano, U Orth","Transitions in romantic relationships and development of self-esteem.",2017,"Journal of personality and Social Psychology","psycnet.apa.org","https://psycnet.apa.org/record/2016-32761-001","https://scholar.google.com/scholar?cites=10117514482565799984&as_sdt=2005&sciodt=0,5&hl=en",21,"2023-08-22 15:47:17","","","","",,,,,162,27.00,81,2,6,"Research suggests that self-esteem increases during late adolescence and young adulthood, but that there is large interindividual variability in this development. However …","https://boris.unibe.ch/95490/7/Luciano%20and%20Orth%202017%20JPSP.pdf","https://scholar.google.com/scholar?q=related:MGA0J9GhaIwJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
153,"JT Crawford, MJ Brandt, Y Inbar…","Social and economic ideologies differentially predict prejudice across the political spectrum, but social issues are most divisive.",2017,"… personality and social …","psycnet.apa.org","https://psycnet.apa.org/record/2017-07143-004","https://scholar.google.com/scholar?cites=7210204238694560376&as_sdt=2005&sciodt=0,5&hl=en",22,"2023-08-22 15:47:17","","","","",,,,,153,25.50,38,4,6,"Liberals and conservatives both express prejudice toward ideologically dissimilar others (Brandt et al., 2014). Previous work on ideological prejudice did not take advantage of …","https://psyarxiv.com/3g5pz/download?format=pdf","https://scholar.google.com/scholar?q=related:eLJnxY3KD2QJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
156,"RT Bjornsdottir, NO Rule","The visibility of social class from facial cues.",2017,"… of personality and social psychology","psycnet.apa.org","https://psycnet.apa.org/journals/psp/113/4/530/","https://scholar.google.com/scholar?cites=7191975452213085125&as_sdt=2005&sciodt=0,5&hl=en",23,"2023-08-22 15:47:17","","","","",,,,,156,26.00,78,2,6,"Social class meaningfully impacts individuals' life outcomes and daily interactions, and the mere perception of one's socioeconomic standing can have significant ramifications. To …","https://www.researchgate.net/profile/R-Thora-Bjornsdottir/publication/317252320_The_Visibility_of_Social_Class_From_Facial_Cues/links/592eddc0a6fdcc89e76bbc04/The-Visibility-of-Social-Class-From-Facial-Cues.pdf","https://scholar.google.com/scholar?q=related:xYN9rpEHz2MJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
153,"DS Chester, CN DeWall","Combating the sting of rejection with the pleasure of revenge: A new look at how emotion shapes aggression.",2017,"… of personality and social psychology","psycnet.apa.org","https://psycnet.apa.org/record/2016-52939-001","https://scholar.google.com/scholar?cites=17355774717211443941&as_sdt=2005&sciodt=0,5&hl=en",24,"2023-08-22 15:47:17","","","","",,,,,153,25.50,77,2,6,"How does emotion explain the relationship between social rejection and aggression? Rejection reliably damages mood, leaving individuals motivated to repair their negatively …","https://psycnet.apa.org/manuscript/2016-52939-001.pdf","https://scholar.google.com/scholar?q=related:5QIYhSYZ3PAJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
138,"G Stoll, S Rieger, O Lüdtke, B Nagengast…","Vocational interests assessed at the end of high school predict life outcomes assessed 10 years later over and above IQ and Big Five personality traits.",2017,"… personality and social …","psycnet.apa.org","https://psycnet.apa.org/record/2016-41148-001","https://scholar.google.com/scholar?cites=10564549322106880474&as_sdt=2005&sciodt=0,5&hl=en",25,"2023-08-22 15:47:17","","","","",,,,,138,23.00,28,5,6,"Vocational interests are important aspects of personality that reflect individual differences in motives, goals, and personal strivings. It is therefore plausible that these characteristics have …","https://www.researchgate.net/profile/Gundula-Stoll/publication/306918284_Vocational_Interests_Assessed_at_the_End_of_High_School_Predict_Life_Outcomes_Assessed_10_Years_Later_Over_and_Above_IQ_and_Big_Five_Personality_Traits/links/5bb318bb45851574f7f44bf8/Vocational-Interests-Assessed-at-the-End-of-High-School-Predict-Life-Outcomes-Assessed-10-Years-Later-Over-and-Above-IQ-and-Big-Five-Personality-Traits.pdf","https://scholar.google.com/scholar?q=related:2kFGlKLRnJIJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
137,"ML Slepian, JS Chun, MF Mason","The experience of secrecy.",2017,"Journal of Personality and …","psycnet.apa.org","https://psycnet.apa.org/journals/psp/113/1/1/","https://scholar.google.com/scholar?cites=11507556964733006905&as_sdt=2005&sciodt=0,5&hl=en",26,"2023-08-22 15:47:17","","","","",,,,,137,22.83,46,3,6,"The concept of secrecy calls to mind a dyadic interaction: one person hiding a secret from another during a conversation or social interaction. The current work, however …","https://www.academia.edu/download/53672097/Slepian__Chun___Mason_2017_JPSP.pdf","https://scholar.google.com/scholar?q=related:ObR7-xYOs58J:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
139,"NS Kteily, J Sheehy-Skeffington…","Hierarchy in the eye of the beholder:(Anti-) egalitarianism shapes perceived levels of social inequality.",2017,"Journal of Personality and …","psycnet.apa.org","https://psycnet.apa.org/record/2016-21275-001","https://scholar.google.com/scholar?cites=8948041899869024341&as_sdt=2005&sciodt=0,5&hl=en",27,"2023-08-22 15:47:17","","","","",,,,,139,23.17,46,3,6,"Debate surrounding the issue of inequality and hierarchy between social groups has become increasingly prominent in recent years. At the same time, individuals disagree about …","https://eprints.lse.ac.uk/68691/7/Sheehy-Skeffington_Hierarchy%20in%20the%20eye%20of%20the%20beholder.pdf","https://scholar.google.com/scholar?q=related:VTAB_bLULXwJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
134,"T Rogers, R Zeckhauser, F Gino, MI Norton…","Artful paltering: The risks and rewards of using truthful statements to mislead others.",2017,"… personality and social …","psycnet.apa.org","https://psycnet.apa.org/record/2016-59847-001","https://scholar.google.com/scholar?cites=8253655732068091679&as_sdt=2005&sciodt=0,5&hl=en",28,"2023-08-22 15:47:17","","","","",,,,,134,22.33,27,5,6,"Paltering is the active use of truthful statements to convey a misleading impression. Across 2 pilot studies and 6 experiments, we identify paltering as a distinct form of deception …","https://www.hks.harvard.edu/sites/default/files/centers/mrcbg/files/mrcbg_fwp_2014-03_zeckhauser_paltering.pdf","https://scholar.google.com/scholar?q=related:HwdJmCjginIJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
127,"FJ Infurna, SS Luthar","The multidimensional nature of resilience to spousal loss.",2017,"… of Personality and Social Psychology","psycnet.apa.org","https://psycnet.apa.org/record/2016-33916-001","https://scholar.google.com/scholar?cites=11304448712464098591&as_sdt=2005&sciodt=0,5&hl=en",29,"2023-08-22 15:47:17","","","","",,,,,127,21.17,64,2,6,"Spousal loss can be one of the most devastating events to occur across one's life, resulting in difficulties across different spheres of adjustment; yet, past research on resilience to …","https://psycnet.apa.org/manuscript/2016-33916-001.pdf","https://scholar.google.com/scholar?q=related:H2UL4DV44ZwJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
127,"AJ Bahns, CS Crandall, O Gillath…","Similarity in relationships as niche construction: Choice, stability, and influence within dyads in a free choice environment.",2017,"… of personality and social …","psycnet.apa.org","https://psycnet.apa.org/record/2016-05054-001","https://scholar.google.com/scholar?cites=14874228298232890828&as_sdt=2005&sciodt=0,5&hl=en",30,"2023-08-22 15:47:17","","","","",,,,,127,21.17,32,4,6,"A series of field studies focused on the role of similarity as niche construction in friendships. Using a free-range dyad harvest method, we collected 11 independent samples with 1,523 …","https://repository.wellesley.edu/islandora/object/ir%3A236/datastream/PDF/view","https://scholar.google.com/scholar?q=related:zAU8iNTfa84J:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
115,"O Sng, SL Neuberg, MEW Varnum…","The crowded life is a slow life: Population density and life history strategy.",2017,"… of Personality and Social …","psycnet.apa.org","https://psycnet.apa.org/journals/psp/112/5/736/","https://scholar.google.com/scholar?cites=17820613393507710764&as_sdt=2005&sciodt=0,5&hl=en",31,"2023-08-22 15:47:17","","","","",,,,,115,19.17,29,4,6,"The world population has doubled over the last half century. Yet, research on the psychological effects of human population density, once a popular topic, has decreased …","http://faculty.sites.uci.edu/olisng/files/2019/08/Sng-et-al.-2017-JPSP.pdf","https://scholar.google.com/scholar?q=related:LHeYt3aJT_cJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
115,"M Motyl, AP Demos, TS Carsel, BE Hanson…","The state of social and personality science: Rotten to the core, not so bad, getting better, or getting worse?",2017,"… personality and social …","psycnet.apa.org","https://psycnet.apa.org/journals/psp/113/1/34/","https://scholar.google.com/scholar?cites=8452706070145831192&as_sdt=2005&sciodt=0,5&hl=en",32,"2023-08-22 15:47:17","","","","",,,,,115,19.17,23,5,6,"The scientific quality of social and personality psychology has been debated at great length in recent years. Despite research on the prevalence of Questionable Research Practices …","https://lskitka.people.uic.edu/MotylDemosetal2017.pdf","https://scholar.google.com/scholar?q=related:GJHU7WILTnUJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
111,"M Touré-Tillery, A Fishbach","Too far to help: The effect of perceived distance on the expected impact and likelihood of charitable action.",2017,"… of personality and social psychology","psycnet.apa.org","https://psycnet.apa.org/record/2017-09434-001","https://scholar.google.com/scholar?cites=10009032283077581335&as_sdt=2005&sciodt=0,5&hl=en",33,"2023-08-22 15:47:17","","","","",,,,,111,18.50,56,2,6,"Fact: Holding force constant, a snowball thrown from 10 feet away will hurt more than one thrown from 50 feet away; it will have more impact. We show that people expect charitable …","https://www.researchgate.net/profile/Ayelet-Fishbach/publication/314201525_Too_Far_to_Help_The_Effect_of_Perceived_Distance_on_the_Expected_Impact_and_Likelihood_of_Charitable_Action/links/5a452d17458515f6b0547546/Too-Far-to-Help-The-Effect-of-Perceived-Distance-on-the-Expected-Impact-and-Likelihood-of-Charitable-Action.pdf","https://scholar.google.com/scholar?q=related:F5pB0tQ554oJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
106,"TM Erle, S Topolinski","The grounded nature of psychological perspective-taking.",2017,"… of personality and social psychology","psycnet.apa.org","https://psycnet.apa.org/record/2017-09438-001","https://scholar.google.com/scholar?cites=13041066340053488170&as_sdt=2005&sciodt=0,5&hl=en",34,"2023-08-22 15:47:17","","","","",,,,,106,17.67,53,2,6,"Psychological perspective-taking is a powerful social cognition that helps us to understand other people. It creates feelings of closeness and sympathy, motivates us to help others, and …","http://wexler.free.fr/library/files/erle%20(2017)%20the%20grounded%20nature%20of%20psychological%20perspective-taking.pdf","https://scholar.google.com/scholar?q=related:KhIx470s-7QJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
